,Age,EdLevel,YearsExp,YearsProExp,PreviousSalary,NumSkills,Employed
63006,0,3,4,3,27756,13,1
63007,1,4,8,6,30528,5,0
63008,1,3,15,12,183000,22,1
63009,0,1,11,8,25596,29,1
63010,0,3,14,8,69318,19,1
63011,1,1,21,18,30948,18,1
63012,0,2,10,7,46764,18,1
63013,0,1,15,10,43008,21,1
63014,1,2,14,7,89187,9,0
63015,1,4,5,1,28152,3,0
63016,0,1,12,8,54048,3,0
63017,0,4,16,5,54060,12,0
63018,0,3,17,10,98112,3,0
63019,0,4,12,7,89581,20,1
63020,0,1,9,7,17412,19,0
63021,0,3,8,3,11208,15,1
63022,0,3,11,4,49908,15,1
63023,0,3,7,4,19512,25,1
63024,0,3,8,4,7176,24,1
63026,0,2,7,2,41940,8,0
63027,1,1,25,22,102378,16,1
63028,1,1,21,21,155129,6,0
63029,0,1,20,15,19200,21,1
63030,1,3,20,14,74127,17,1
63031,1,1,7,2,49908,12,1
63032,0,3,4,2,51948,9,0
63033,0,2,3,0,26172,14,0
63034,0,4,7,6,63984,4,0
63035,0,1,6,5,11369,14,1
63036,0,3,6,2,54762,8,1
63037,0,2,4,1,18846,18,0
63038,1,4,5,5,44004,12,0
63039,1,4,36,21,85315,18,1
63040,1,3,2,0,31992,10,1
63041,1,4,23,17,57588,16,1
63042,1,2,8,8,70704,23,1
63043,0,3,15,6,46923,11,1
63044,0,3,3,1,324,30,1
63045,1,3,27,21,44796,12,0
63046,0,4,10,5,31992,15,1
63047,0,4,15,7,44400,15,1
63048,0,1,8,4,54000,27,1
63049,0,1,10,6,29436,8,1
63050,0,4,10,5,55407,19,1
63051,0,3,10,7,122940,15,1
63052,0,3,8,8,138203,11,1
63053,0,4,9,3,69102,25,1
63054,0,3,8,4,180192,7,0
63055,0,1,23,10,73797,27,1
63056,0,4,14,11,23860,15,0
63057,1,5,15,10,163331,6,0
63058,1,3,25,22,69318,8,0
63059,0,3,18,14,85315,16,1
63060,0,5,12,4,38388,1,0
63061,0,1,10,6,53322,7,1
63062,0,4,10,3,52890,4,0
63063,0,3,12,7,81666,14,1
63064,0,1,8,4,33300,15,0
63065,0,4,1,0,26880,16,1
63066,0,2,5,4,60935,21,1
63068,0,1,5,2,11520,18,1
63069,0,3,9,7,46172,4,0
63070,1,4,20,13,63384,9,0
63071,1,5,32,20,168540,5,0
63072,0,4,15,11,51192,12,0
63073,0,3,18,11,63919,6,0
63074,0,2,10,6,53748,11,0
63075,0,3,17,15,125639,25,1
63076,0,3,9,6,42558,13,1
63077,0,4,13,8,41340,15,1
63078,0,4,10,6,57813,12,0
63079,0,2,7,6,87948,12,1
63080,0,4,8,7,119357,7,0
63081,1,1,17,12,40525,18,1
63082,0,4,13,8,63986,11,0
63085,0,1,11,9,35992,16,1
63086,0,3,6,5,49956,12,1
63087,1,1,30,15,95976,12,1
63088,1,3,20,17,61428,22,1
63089,1,3,21,10,47743,11,0
63091,1,1,30,10,74651,14,1
63093,1,1,24,15,155129,15,1
63094,1,4,22,18,59,24,1
63095,1,4,26,18,66600,8,0
63096,0,3,7,3,2664,11,0
63097,0,3,11,3,9024,19,1
63098,1,4,16,12,100511,18,1
63099,1,4,21,17,65268,5,0
63100,0,4,16,9,28212,5,0
63101,0,3,3,2,12000,13,0
63102,1,3,15,7,74651,5,0
63103,0,3,9,4,50256,12,1
63104,0,3,4,0,10872,25,1
63105,0,3,20,9,51964,14,1
63106,0,4,2,1,51189,19,1
63107,1,2,13,13,53322,29,1
63108,0,4,7,4,67845,14,1
63109,0,1,10,6,56538,12,0
63111,0,2,9,6,83182,16,1
63112,0,4,15,10,43512,6,0
63114,0,3,14,10,62820,11,1
63115,1,1,20,20,138203,25,1
63116,0,3,9,7,8484,12,0
63117,1,1,25,16,76783,11,1
63118,0,3,9,6,66372,11,1
63120,0,2,6,2,30888,12,1
63121,1,1,14,11,53322,5,0
63122,0,4,16,6,69318,11,0
63123,0,4,7,5,14076,29,1
63124,1,3,25,19,58224,2,0
63125,0,4,10,5,61212,14,1
63126,0,3,3,2,4092,23,1
63127,1,3,15,14,11280,26,1
63128,0,3,15,6,34126,14,1
63129,1,4,14,12,79152,14,1
63130,1,1,27,23,58654,9,0
63131,0,4,16,5,44796,12,1
63132,0,4,4,3,14736,24,1
63133,0,3,9,4,46487,3,0
63134,0,4,8,5,52789,15,0
63135,0,1,7,5,53322,8,1
63136,0,3,10,7,56521,16,1
63137,0,3,7,4,55281,18,1
63138,0,4,6,6,125639,14,0
63139,0,1,13,10,109934,16,1
63140,1,2,25,25,127968,19,1
63141,1,1,37,22,51189,8,0
63142,0,1,10,7,37932,15,1
63143,0,3,13,9,57588,23,1
63144,1,4,22,19,108777,15,1
63145,1,4,19,15,58224,8,0
63146,0,4,4,4,69318,2,0
63147,0,3,7,6,42657,15,0
63148,0,3,3,2,19346,19,1
63149,0,3,10,5,92002,15,1
63150,0,3,16,12,87948,14,1
63151,1,4,30,20,47990,14,0
63152,0,3,12,7,56538,7,0
63153,1,3,7,5,130000,16,0
63154,0,4,6,6,40205,14,0
63155,0,3,15,10,69102,28,1
63156,0,2,8,4,33912,15,1
63157,0,4,14,10,73051,21,1
63158,0,1,8,3,17532,17,1
63159,0,3,10,7,87874,7,0
63160,1,4,20,14,83182,13,1
63161,0,3,8,4,52365,8,0
63162,1,4,30,23,29940,7,0
63163,1,3,10,7,146256,14,1
63164,0,4,11,7,74651,9,1
63165,1,3,8,5,145000,15,1
63166,1,1,35,21,79983,17,1
63167,0,3,8,3,51960,13,0
63168,1,4,6,5,54000,14,1
63169,0,3,10,6,48371,11,1
63170,1,3,8,8,94230,4,0
63171,1,5,25,6,63986,15,1
63172,0,1,8,5,56538,7,0
63173,0,3,13,5,83822,16,1
63174,0,4,9,4,33276,13,1
63175,0,2,21,10,40205,26,1
63176,1,4,22,15,119357,15,1
63178,0,3,12,1,14930,6,0
63179,0,2,16,9,63986,13,1
63181,1,1,30,25,1620,7,1
63182,0,3,12,2,119357,3,0
63183,0,4,10,7,67186,15,1
63184,1,2,7,5,48624,15,1
63185,0,3,16,13,54527,5,1
63186,1,4,30,21,41556,9,1
63187,0,3,8,5,82116,3,0
63188,0,3,7,4,19344,20,1
63189,0,3,13,5,99255,12,1
63190,1,4,28,20,30300,13,1
63191,1,1,35,7,182850,9,0
63192,0,3,4,0,2316,4,0
63193,0,4,8,3,54388,11,1
63194,0,5,16,4,20472,17,1
63195,0,3,12,1,21329,14,1
63196,0,3,6,3,17016,21,1
63197,1,3,15,10,240,17,0
63198,0,4,8,6,102372,23,1
63200,0,3,14,10,29856,19,1
63201,1,1,23,21,77436,8,1
63202,1,4,22,5,96759,2,0
63203,0,3,2,1,2688,13,1
63204,0,4,23,10,59930,1,0
63205,1,3,15,11,133305,14,0
63206,0,3,14,10,39981,15,1
63207,1,3,20,8,69318,18,1
63208,1,1,10,9,41556,13,1
63209,1,4,15,6,69318,14,1
63210,0,3,7,3,50299,10,1
63211,1,3,24,14,108777,9,0
63212,1,4,19,14,121572,12,0
63213,1,4,20,7,70358,8,1
63214,0,4,14,10,73616,17,1
63215,1,3,26,20,60144,14,0
63216,0,3,5,1,34908,4,0
63217,0,3,6,3,36000,18,1
63218,0,4,15,10,76783,17,1
63219,1,2,30,24,34548,21,1
63220,1,1,20,16,100511,12,0
63221,0,3,10,4,41628,8,0
63222,1,3,29,24,172750,15,0
63223,1,4,20,14,90742,9,0
63224,0,3,6,1,42657,6,0
63225,0,2,2,0,25128,10,0
63226,1,3,17,12,57588,14,1
63227,0,1,7,4,74127,27,1
63228,0,4,12,6,127972,10,0
63229,0,1,4,2,6180,21,1
63231,0,4,16,9,76783,16,1
63232,1,3,7,15,42657,14,1
63233,1,3,20,15,83124,11,1
63234,0,3,5,2,45033,21,1
63235,0,4,7,2,81732,21,1
63236,0,3,11,6,31410,20,1
63237,0,3,9,2,59050,15,1
63238,1,3,14,14,40542,5,0
63239,0,5,12,4,138203,12,0
63240,0,4,6,4,41628,6,0
63241,1,2,16,15,51960,19,0
63243,1,2,20,14,42228,18,1
63244,0,3,13,8,103650,17,0
63245,0,3,20,16,151,15,1
63246,0,4,18,7,47352,12,1
63248,1,4,30,23,46068,12,1
63249,1,4,15,15,41556,21,0
63250,1,4,12,8,20636,24,1
63251,1,2,28,20,63984,12,1
63252,1,2,22,22,85315,18,1
63253,0,1,22,14,95979,13,1
63254,0,3,6,1,10656,6,0
63255,0,3,6,4,45756,14,1
63256,1,4,32,17,57588,22,1
63257,0,3,6,3,6707,25,1
63258,1,5,30,15,63986,11,1
63259,0,4,8,0,58366,7,0
63260,0,3,6,2,73536,12,1
63261,0,1,6,4,40525,16,1
63262,1,4,5,3,17063,6,0
63263,0,4,16,11,78504,30,1
63265,0,4,12,10,74651,24,1
63266,0,4,4,3,71451,15,1
63267,1,3,8,6,20000,12,0
63268,1,4,30,20,95979,20,1
63269,0,2,4,3,15300,7,0
63271,0,3,16,10,39096,7,0
63272,1,4,0,0,25596,5,0
63273,0,4,12,7,73584,13,1
63274,0,4,10,7,30528,16,1
63275,1,3,23,20,52769,10,1
63276,0,3,23,13,100511,21,1
63277,0,3,9,4,31368,13,0
63278,1,2,22,16,115682,9,0
63279,1,3,21,20,85315,5,0
63280,1,4,35,25,63986,6,0
63281,0,1,6,3,34548,7,0
63282,0,3,2,0,7224,12,1
63283,1,4,18,15,62340,4,0
63284,0,4,6,1,16656,15,1
63285,0,3,11,8,97999,14,1
63286,0,3,8,4,12279,7,1
63287,0,3,17,10,113234,19,1
63289,1,4,17,10,89078,4,0
63290,0,4,14,9,79092,21,1
63291,0,3,9,7,30953,18,1
63292,0,3,15,11,13764,10,0
63293,0,2,13,4,30000,12,1
63294,1,3,20,15,61853,10,1
63295,0,3,14,10,90588,8,0
63296,0,3,4,0,9864,5,0
63297,0,3,4,3,11964,13,1
63298,0,3,7,3,25884,10,0
63299,1,1,35,21,53322,13,1
63300,1,4,23,15,19656,5,0
63301,0,3,12,7,64029,18,1
63302,1,3,15,9,75504,10,0
63303,1,3,20,17,76788,12,0
63304,0,4,4,3,36036,13,1
63305,1,3,26,2,125639,16,1
63307,1,3,13,10,93335,19,1
63308,1,1,25,17,117308,12,1
63309,0,4,14,7,37325,9,0
63310,0,3,6,5,62820,15,1
63311,0,4,8,4,31800,16,1
63312,0,4,5,4,43974,18,1
63313,1,3,21,14,94230,9,1
63314,0,3,10,4,47980,10,1
63316,0,4,10,7,83182,11,1
63317,1,3,24,16,46923,16,1
63318,1,3,12,7,42660,10,1
63319,1,3,24,23,31992,22,1
63320,0,3,10,2,56538,5,0
63323,0,3,8,4,24528,4,0
63324,0,3,4,2,30782,9,0
63325,0,3,13,3,9286,23,1
63327,0,3,14,11,31872,30,1
63328,1,4,12,12,69372,4,0
63329,0,4,10,2,31993,19,1
63330,0,3,6,5,28452,6,0
63331,0,4,16,11,163452,10,0
63332,0,5,10,4,62052,10,0
63333,0,3,5,2,20784,4,0
63334,0,3,8,4,31992,4,0
63335,1,3,18,13,120614,14,1
63336,0,4,1,0,14930,11,1
63337,0,4,15,5,95976,12,0
63338,0,3,4,2,20472,5,0
63339,0,3,6,1,7738,12,1
63340,0,3,5,1,2388,7,0
63341,0,5,8,6,87948,13,0
63342,0,3,9,3,66119,17,1
63343,0,4,7,5,12504,16,1
63344,0,3,4,3,25296,11,1
63345,0,1,5,3,54388,9,0
63346,1,4,15,10,83184,10,0
63347,1,4,20,10,30000,19,1
63348,1,3,19,13,63986,11,0
63349,0,3,20,5,17916,5,1
63350,0,3,8,6,174828,9,0
63352,0,3,3,2,3869,19,1
63353,0,3,7,4,2193,6,0
63354,0,2,4,1,33396,15,1
63355,0,1,15,11,34548,22,1
63357,0,3,14,8,30948,8,0
63358,0,3,16,15,87948,14,0
63359,0,2,1,0,7680,12,0
63360,1,3,20,18,106644,21,1
63361,0,2,17,9,77700,6,1
63362,0,4,16,10,48624,7,0
63363,0,2,2,1,19836,11,1
63364,0,2,5,3,58654,13,1
63365,0,3,15,9,79983,15,1
63367,1,3,22,18,62112,5,0
63368,0,4,13,5,29436,24,1
63370,1,4,22,16,120311,7,0
63371,0,1,10,3,36372,22,1
63373,0,4,13,5,13542,9,0
63374,0,4,13,7,54762,4,0
63375,0,4,10,5,31992,2,0
63376,0,3,10,6,40525,26,1
63377,1,3,16,12,149301,20,1
63378,1,3,22,14,23215,9,1
63379,1,3,18,13,117308,16,0
63380,1,4,17,12,12552,16,1
63381,1,1,24,7,51192,3,0
63382,0,3,2,2,7740,4,0
63383,1,3,32,22,170000,15,1
63384,0,4,16,8,63986,5,0
63385,1,3,22,13,157050,15,0
63386,1,3,22,22,120614,21,1
63387,1,4,35,25,95979,4,0
63389,0,3,18,18,87024,12,1
63390,1,3,18,14,65776,20,1
63391,0,3,8,4,46900,17,0
63392,0,3,19,16,92002,21,1
63393,0,3,10,4,149000,16,1
63394,0,4,12,8,69318,22,1
63395,1,3,5,2,30000,9,1
63396,0,1,11,4,9996,15,1
63397,0,3,8,7,46430,9,1
63399,0,1,2,1,432,10,1
63401,0,3,6,2,68832,22,1
63402,0,4,19,9,85315,18,1
63403,1,4,30,20,81048,11,0
63404,1,3,25,10,48999,21,1
63406,0,4,10,5,42657,26,1
63407,0,2,15,15,41628,27,1
63408,0,3,15,5,58654,14,1
63409,1,5,25,10,56521,9,0
63410,1,1,22,18,118932,15,1
63411,0,3,9,3,40956,26,1
63412,0,4,15,0,11604,11,1
63413,0,2,6,1,32712,15,1
63414,1,1,17,12,62820,7,0
63415,0,3,6,1,34548,19,1
63416,1,3,17,12,155129,13,1
63417,0,3,5,3,8184,22,1
63418,0,3,15,9,46283,5,0
63419,0,1,5,1,9372,14,1
63420,0,3,0,0,90000,13,1
63421,0,3,10,10,46923,20,1
63423,1,4,38,20,81666,17,1
63424,0,3,6,2,20000,15,1
63425,0,3,10,1,30348,7,0
63426,0,1,9,5,47990,21,1
63427,0,3,16,12,194741,19,1
63428,0,4,10,5,44796,30,1
63429,0,4,10,7,85315,6,0
63430,1,1,8,6,30096,14,1
63431,0,3,6,6,25884,26,1
63432,1,4,18,16,90647,7,0
63433,1,2,3,2,12528,12,0
63434,0,4,17,12,31356,5,0
63435,0,1,6,1,20784,6,0
63436,0,3,5,5,40380,18,1
63437,1,3,20,16,105111,10,1
63438,0,4,6,4,27727,24,1
63439,0,4,3,3,13872,5,0
63441,1,3,32,25,85435,7,1
63442,0,4,16,4,38388,15,1
63443,1,4,25,18,95979,27,1
63445,1,5,25,10,124103,6,0
63446,0,3,15,6,101910,4,0
63447,0,3,14,10,44400,12,1
63448,0,4,10,4,116772,24,1
63449,0,4,12,5,67824,7,0
63450,0,4,3,3,55455,6,0
63451,0,4,10,6,83633,6,0
63452,0,1,8,4,54659,10,0
63453,0,4,14,4,61944,14,1
63455,0,4,10,7,69372,17,1
63457,0,3,8,4,31992,9,0
63458,1,3,30,24,56110,5,0
63459,0,3,9,6,98040,4,0
63460,0,3,20,13,92000,13,1
63463,0,3,11,7,64486,2,0
63464,1,3,10,6,106644,19,1
63465,0,3,9,5,65053,24,1
63466,1,4,15,10,25594,16,1
63467,0,3,8,8,188450,11,0
63468,0,3,7,3,106000,2,0
63469,1,4,29,16,91416,16,1
63470,1,1,21,16,117126,15,1
63471,0,2,20,10,130000,7,1
63472,0,3,14,11,77700,26,1
63475,0,4,9,5,44796,25,1
63476,0,4,8,2,23856,13,0
63477,0,3,11,10,94230,24,1
63478,1,3,8,6,53322,8,0
63479,0,4,20,14,92959,7,0
63480,0,3,5,0,15060,6,0
63481,0,3,5,2,10318,10,0
63482,0,3,13,8,62784,13,0
63483,0,1,7,5,63984,19,1
63484,0,4,12,6,41940,13,0
63485,0,2,7,2,38392,10,1
63486,0,3,8,2,14406,7,0
63487,0,3,7,4,125973,10,0
63488,0,4,15,4,58654,24,1
63489,0,4,4,3,67409,4,0
63490,0,3,10,8,179664,10,0
63491,0,1,15,6,37325,16,1
63492,0,4,9,6,30528,20,1
63493,0,3,5,3,3612,14,1
63494,0,3,7,1,2376,11,0
63495,0,3,16,9,27727,11,1
63496,1,4,10,10,85315,11,1
63497,0,3,4,2,95508,9,0
63498,0,2,4,0,25596,11,1
63499,0,2,15,15,150000,12,0
63500,0,3,15,3,26352,20,1
63501,0,4,15,11,36072,18,1
63502,0,3,6,2,12252,17,1
63503,0,4,16,9,36000,12,0
63504,0,3,8,4,28152,12,1
63505,1,4,12,10,133000,10,1
63506,1,3,25,14,99080,18,1
63507,0,3,3,2,55533,9,0
63510,0,3,7,3,112200,22,1
63511,0,3,19,10,145000,12,1
63512,0,3,5,3,30708,8,0
63513,0,4,7,2,52890,13,1
63514,1,4,14,10,36000,6,0
63516,1,4,13,10,85315,6,0
63517,1,4,16,13,74928,13,1
63518,0,3,8,3,38388,29,1
63519,0,5,15,7,42660,6,0
63520,0,3,4,0,25701,14,1
63521,0,3,5,3,6588,17,1
63524,0,3,5,4,102000,18,1
63526,0,4,14,5,46923,9,0
63527,0,4,15,3,58654,14,1
63528,1,3,3,3,56538,15,1
63529,1,3,5,4,180000,25,1
63530,1,1,24,23,70380,17,1
63531,1,4,24,18,31993,11,0
63532,0,3,7,3,47115,11,1
63533,0,4,4,3,15477,16,1
63534,0,3,6,0,1080,8,0
63535,0,3,3,1,21240,20,1
63536,1,4,25,14,52255,7,1
63537,0,3,9,7,72264,13,1
63538,1,4,27,25,134445,19,1
63539,0,2,10,7,37325,12,0
63540,0,3,5,5,21756,15,1
63541,0,3,7,4,7812,13,1
63542,0,2,3,3,57840,14,1
63543,0,4,8,3,74651,12,0
63544,0,4,8,5,432,10,0
63545,0,3,4,2,5988,24,1
63546,0,3,10,2,12000,7,0
63548,0,3,6,5,155000,18,0
63549,1,3,28,4,62467,7,0
63550,0,3,9,8,99000,30,1
63551,1,3,10,6,120000,11,1
63552,0,4,10,4,43724,22,1
63553,1,4,1,0,105000,19,1
63554,1,3,33,25,72700,20,1
63555,0,2,8,7,70000,12,0
63556,0,1,8,8,22764,21,1
63557,0,4,15,11,39672,6,0
63558,0,3,2,1,4188,5,1
63559,0,3,5,3,7176,15,1
63560,1,4,9,8,150767,19,1
63561,1,3,17,15,138637,19,1
63562,0,2,5,3,5988,5,0
63564,1,4,24,20,47990,5,0
63565,0,3,9,3,102000,11,1
63566,0,5,10,5,95000,16,1
63567,0,5,16,7,31992,22,1
63568,1,4,28,20,71614,18,1
63569,1,3,33,22,85315,13,1
63570,0,3,2,0,10236,6,0
63571,1,3,20,20,33823,8,0
63572,0,3,5,3,6228,8,0
63573,1,4,11,11,53322,11,0
63574,0,4,12,6,58654,22,1
63575,0,3,8,5,31787,18,1
63576,0,4,24,10,83256,19,1
63577,0,3,14,10,87448,19,1
63578,1,1,6,4,100000,22,1
63580,0,3,7,3,54057,5,0
63581,1,3,20,16,54408,17,1
63582,0,4,15,5,62052,19,1
63583,1,4,19,12,85315,11,1
63584,0,3,5,3,34126,18,1
63585,1,3,30,20,37500,7,0
63586,0,3,5,2,80000,11,1
63587,1,2,24,22,34126,7,1
63588,0,3,7,4,17153,6,0
63589,1,4,20,16,63600,18,1
63590,0,4,12,8,58654,8,1
63591,0,3,12,5,90000,8,0
63592,0,3,9,5,64488,23,1
63593,0,1,12,8,29916,23,1
63594,1,5,21,19,49860,5,0
63595,0,4,17,7,77850,21,1
63596,0,3,11,9,19200,26,1
63597,1,3,20,15,156168,10,1
63598,0,3,11,7,62820,10,1
63599,1,4,4,3,27727,11,1
63600,0,2,7,4,58654,23,1
63601,1,4,24,20,61853,15,0
63602,0,1,10,7,38688,24,1
63603,1,4,20,17,29436,5,0
63604,1,2,10,3,44790,15,1
63605,0,3,10,9,143484,26,1
63606,0,3,14,11,180000,22,1
63608,1,3,12,7,21329,11,1
63609,0,4,18,17,41547,12,1
63610,0,3,7,6,31056,11,0
63611,1,3,17,17,157044,21,1
63612,0,3,13,10,15372,9,1
63613,1,4,23,14,21756,5,0
63614,1,4,6,5,74651,19,1
63615,1,3,22,14,38388,12,1
63617,0,3,14,8,34896,29,1
63619,0,1,12,9,44868,13,0
63620,1,3,21,14,95979,8,1
63621,0,1,13,12,32412,6,0
63622,0,1,11,5,44400,15,1
63624,0,3,10,3,46390,6,0
63625,1,1,16,14,63984,10,1
63626,0,4,14,8,87948,19,1
63627,0,4,10,5,117900,15,1
63628,1,3,18,14,79983,19,1
63629,1,3,15,10,56617,18,1
63630,0,4,15,9,38856,12,1
63631,0,3,4,1,15000,16,1
63632,0,4,11,4,31992,24,1
63633,0,3,5,3,11964,9,1
63634,1,5,19,9,82596,7,0
63635,0,3,12,8,22338,30,1
63636,0,3,13,9,62735,23,1
63637,0,4,10,7,34896,19,1
63638,1,3,10,7,78084,20,1
63639,0,3,7,7,191964,15,1
63640,0,3,9,3,15948,24,1
63641,1,5,10,7,35192,3,0
63642,1,2,24,21,124104,13,1
63643,0,1,6,5,78084,10,1
63644,1,1,4,1,13092,10,1
63645,1,4,7,5,61853,5,0
63646,1,1,20,10,85320,27,1
63647,0,3,14,10,290,9,0
63648,1,3,4,1,69684,18,1
63649,0,1,9,3,48412,9,0
63650,1,2,31,23,62316,24,1
63651,0,1,3,1,8244,15,1
63652,0,4,10,4,4333,12,0
63653,0,3,1,1,5664,7,0
63654,1,5,14,14,70380,8,0
63655,0,3,8,4,12276,21,1
63656,1,4,15,9,53322,11,0
63657,1,4,17,13,71451,7,0
63659,1,3,22,20,138637,10,0
63660,1,3,7,5,85435,19,0
63661,1,3,27,22,117308,11,0
63662,0,3,6,2,4188,8,0
63663,1,5,15,8,143000,3,0
63664,0,2,5,2,12468,6,1
63665,0,1,8,3,17448,13,1
63666,0,3,16,11,50388,15,1
63667,1,3,1,13,120000,11,1
63668,0,4,5,5,77303,13,1
63669,0,4,8,4,53322,30,1
63671,0,3,10,6,24305,24,1
63672,0,3,14,14,44796,4,0
63673,0,3,14,10,11280,12,0
63674,0,3,11,3,82812,10,1
63675,0,4,2,0,19200,2,0
63676,0,4,15,10,77616,10,1
63677,0,3,7,4,144900,15,1
63678,1,4,27,25,190000,10,0
63680,0,4,13,11,37392,14,1
63681,1,3,16,13,22908,14,0
63682,0,3,8,7,80000,17,1
63683,1,5,18,11,124103,4,0
63684,0,3,16,11,142500,13,0
63686,1,4,17,12,36144,6,0
63687,0,3,18,10,130000,16,1
63688,1,1,22,17,6240,16,1
63690,0,3,5,1,22968,29,1
63691,0,2,12,12,81263,11,1
63692,1,4,32,18,10716,14,0
63694,0,3,15,8,190000,10,1
63695,0,3,11,3,42228,7,0
63696,0,3,21,5,150660,12,0
63699,1,1,17,17,164000,15,1
63700,1,3,25,21,74961,27,1
63701,0,3,8,7,150000,18,1
63702,1,5,15,7,120237,11,0
63704,0,3,16,9,93701,10,0
63705,1,4,29,17,80628,9,1
63706,1,1,27,21,163331,24,1
63708,1,1,25,25,110000,11,1
63709,0,3,11,7,115176,14,1
63710,0,1,9,6,20244,17,1
63711,0,1,5,3,54000,11,1
63712,0,3,15,9,103000,9,1
63713,1,3,10,20,28668,16,1
63714,1,1,27,7,100000,8,0
63715,1,3,12,10,106000,15,1
63717,0,3,10,4,78084,11,0
63719,0,3,16,12,67066,10,0
63720,0,3,15,5,49311,20,1
63721,0,3,10,6,29916,14,0
63722,1,3,16,12,14401,11,0
63723,1,3,10,7,93696,20,1
63724,0,4,16,11,125000,8,0
63725,0,3,14,10,175000,18,0
63726,0,3,18,10,40205,15,1
63727,0,4,11,5,51192,14,0
63729,1,3,33,23,38388,10,0
63730,1,1,26,20,90647,10,0
63731,1,3,8,4,78000,8,1
63732,0,3,14,10,114000,21,1
63733,0,3,2,2,19200,16,1
63734,1,2,8,9,75708,18,1
63736,0,4,5,3,52769,5,0
63737,0,3,10,6,115000,17,1
63739,0,3,13,9,165000,17,0
63740,0,3,13,9,37500,16,1
63741,0,3,7,4,13884,27,1
63742,1,4,26,18,63986,10,0
63743,1,1,30,25,180000,10,0
63744,0,3,14,7,22692,16,1
63745,0,3,15,10,105000,11,1
63746,1,3,24,10,144000,18,1
63747,1,1,3,3,100000,13,1
63749,0,3,9,7,72000,10,0
63750,1,3,20,12,106194,7,1
63751,1,1,25,25,155000,11,1
63752,0,4,6,0,23125,10,0
63753,1,3,28,23,42372,16,0
63754,1,3,20,20,180000,12,0
63755,1,3,23,17,108000,12,1
63756,1,1,5,5,85000,10,1
63757,1,4,22,21,150000,8,0
63758,0,3,15,5,100000,10,0
63759,0,4,9,3,160000,19,1
63760,0,4,12,4,81988,9,0
63761,1,3,23,23,172000,9,0
63762,0,4,15,12,19200,12,0
63763,1,3,35,23,60948,12,0
63764,0,3,24,13,50256,19,1
63765,0,3,5,5,185000,13,0
63766,1,1,23,18,35460,18,1
63767,0,3,6,6,50256,7,0
63768,0,4,16,8,42228,15,1
63769,1,1,22,14,31993,28,1
63770,0,3,7,4,13200,21,1
63771,1,3,20,20,145000,17,1
63772,0,3,8,5,66119,12,1
63773,1,4,35,22,99516,10,1
63774,0,3,12,9,26304,21,1
63775,0,3,10,5,7764,25,1
63776,1,3,23,15,80409,11,1
63777,0,3,4,0,2579,7,0
63778,0,4,7,2,42657,13,0
63779,0,3,23,18,140551,12,1
63780,0,2,9,6,38976,14,1
63781,0,5,9,5,41461,4,0
63782,0,3,18,13,37896,14,0
63784,1,3,19,15,93000,15,1
63785,0,1,1,0,7476,10,1
63786,0,4,13,4,25200,7,0
63787,0,3,6,3,12000,10,0
63788,1,5,25,20,44796,18,1
63789,1,4,20,10,159966,13,0
63790,1,3,22,15,95979,19,1
63791,0,3,4,0,10318,8,0
63792,0,4,12,6,115000,7,1
63793,1,3,14,14,173280,22,1
63794,1,5,4,3,128000,4,0
63795,0,3,9,4,66652,10,1
63796,0,4,8,6,39458,4,0
63797,0,3,16,11,145000,18,1
63799,1,3,10,6,72948,15,1
63800,1,4,20,16,27005,21,1
63801,0,1,5,2,10200,3,0
63802,1,4,25,20,92500,28,1
63803,0,3,7,7,17028,7,0
63804,1,4,30,25,49056,21,1
63805,1,3,12,12,30000,13,1
63806,0,1,4,2,37872,4,0
63808,0,3,8,6,60307,16,1
63809,1,3,25,16,120000,9,0
63810,0,3,14,12,130000,22,1
63811,0,4,10,4,50256,10,0
63812,0,3,18,9,125000,9,1
63813,1,4,8,6,145000,4,0
63814,1,3,25,19,162000,6,0
63815,1,3,18,14,94230,14,1
63816,0,3,10,9,64664,12,0
63817,0,1,10,7,35832,10,1
63818,0,3,18,10,147500,12,1
63819,0,1,18,7,62820,11,0
63820,0,3,13,7,86691,13,0
63821,0,4,8,5,10963,9,1
63822,0,3,7,4,113222,8,0
63823,1,3,23,14,160000,12,1
63824,1,1,25,23,160000,13,0
63825,1,4,32,16,86691,15,0
63826,0,3,15,11,69353,20,1
63827,1,3,3,0,66372,21,1
63828,0,3,23,13,84925,27,1
63829,1,3,17,15,84000,15,1
63830,0,3,12,6,88000,11,1
63831,0,3,13,10,190000,12,0
63833,0,4,4,1,12036,17,1
63834,1,2,25,12,95000,6,0
63835,1,3,15,10,129000,21,1
63836,0,3,9,3,89797,18,1
63837,0,4,12,4,58654,10,1
63839,0,3,6,3,51192,14,0
63840,1,4,8,7,62034,9,0
63844,0,3,10,5,95979,14,0
63845,0,2,8,4,22092,16,1
63846,0,3,10,6,81666,20,1
63847,0,1,4,1,42946,10,1
63848,0,4,16,7,38820,3,0
63849,1,3,30,25,170870,16,1
63850,0,4,8,5,117126,7,0
63851,0,4,6,4,62467,12,0
63853,1,4,21,18,66119,12,1
63854,0,3,11,9,38692,5,0
63856,0,4,4,3,81666,3,0
63857,0,3,7,0,11640,15,1
63858,1,4,10,3,14952,10,0
63859,1,4,17,15,160000,9,0
63860,1,3,22,18,136000,19,1
